Date,INR
6/21/1983,4200.70
6/22/1983,4239.40
6/23/1983,4214.30
6/24/1983,4207.80
6/27/1983,4275.20
6/28/1983,4145.90
6/29/1983,4197.90
6/30/1983,4183.60
7/1/1983,4179.50
7/4/1983,4177.70
7/5/1983,4165.30
7/6/1983,4123.70
7/7/1983,4162.50
7/8/1983,4239.60
7/11/1983,4293.20
7/12/1983,4341.30
7/13/1983,4311.30
7/14/1983,4282.10
7/15/1983,4255.20
7/18/1983,4275.40
7/19/1983,4278.00
7/20/1983,4276.50
7/21/1983,4336.00
7/22/1983,4225.70
7/25/1983,4263.30
7/26/1983,4286.40
7/27/1983,4292.80
7/28/1983,4300.90
7/29/1983,4291.00
8/1/1983,4204.60
8/2/1983,4200.80
8/3/1983,4188.80
8/4/1983,4199.30
8/5/1983,4134.10
8/8/1983,4144.90
8/9/1983,4190.70
8/10/1983,4152.40
8/11/1983,4177.00
8/12/1983,4187.90
8/15/1983,4215.60
8/16/1983,4260.70
8/17/1983,4246.60
8/18/1983,4277.70
8/19/1983,4267.20
8/22/1983,4258.80
8/23/1983,4333.40
8/24/1983,4327.90
8/25/1983,4320.30
8/26/1983,4285.50
8/29/1983,4285.50
8/30/1983,4278.50
8/31/1983,4219.70
9/1/1983,4234.90
9/2/1983,4273.60
9/5/1983,4284.00
9/6/1983,4272.40
9/7/1983,4240.50
9/8/1983,4228.50
9/9/1983,4219.30
9/12/1983,4231.40
9/13/1983,4149.70
9/14/1983,4143.90
9/15/1983,4093.90
9/16/1983,4126.40
9/19/1983,4160.50
9/20/1983,4219.00
9/21/1983,4188.10
9/22/1983,4196.90
9/23/1983,4212.90
9/26/1983,4261.60
9/27/1983,4228.60
9/28/1983,4236.00
9/29/1983,4176.10
9/30/1983,4123.30
10/3/1983,3993.30
10/4/1983,4009.60
10/5/1983,3947.00
10/6/1983,4047.60
10/7/1983,4002.50
10/10/1983,4069.00
10/11/1983,4093.10
10/12/1983,4019.80
10/13/1983,4048.90
10/14/1983,4075.30
10/17/1983,4073.00
10/18/1983,4048.70
10/19/1983,4010.90
10/20/1983,3976.50
10/21/1983,4025.40
10/24/1983,4047.90
10/25/1983,4060.10
10/26/1983,4059.70
10/27/1983,3953.40
10/28/1983,3974.10
10/31/1983,3923.50
11/1/1983,3885.50
11/2/1983,3906.60
11/3/1983,3924.40
11/4/1983,3933.20
11/7/1983,3879.20
11/8/1983,3932.70
11/9/1983,3935.90
11/10/1983,3936.90
11/11/1983,3951.80
11/14/1983,3967.70
11/15/1983,3962.50
11/16/1983,3970.60
11/17/1983,3923.70
11/18/1983,3944.60
11/21/1983,3900.60
11/22/1983,3899.70
11/23/1983,3916.60
11/24/1983,3912.30
11/25/1983,3931.40
11/28/1983,3981.70
11/29/1983,4082.50
11/30/1983,4218.60
12/1/1983,4155.20
12/2/1983,4191.10
12/5/1983,4211.90
12/6/1983,4147.70
12/7/1983,4187.10
12/8/1983,4181.10
12/9/1983,4051.50
12/12/1983,4089.30
12/13/1983,4091.40
12/14/1983,4083.50
12/15/1983,4065.20
12/16/1983,4021.60
12/19/1983,3955.80
12/20/1983,3957.40
12/21/1983,3983.10
12/22/1983,3983.90
12/23/1983,3976.40
12/26/1983,3976.40
12/27/1983,3976.40
12/28/1983,3987.60
12/29/1983,3952.40
12/30/1983,3995.00
1/2/1984,3995.00
1/3/1984,4072.90
1/4/1984,4005.10
1/5/1984,4026.40
1/6/1984,4004.50
1/9/1984,3841.80
1/10/1984,3913.70
1/11/1984,3946.60
1/12/1984,3974.90
1/13/1984,4005.90
1/16/1984,3926.10
1/17/1984,3971.20
1/18/1984,3930.30
1/19/1984,3982.70
1/20/1984,4035.40
1/23/1984,3985.20
1/24/1984,3910.60
1/25/1984,3927.50
1/26/1984,3955.20
1/27/1984,3936.80
1/30/1984,3949.50
1/31/1984,4002.40
2/1/1984,4039.60
2/2/1984,4088.70
2/3/1984,4132.10
2/6/1984,4069.50
2/7/1984,4085.50
2/8/1984,4150.10
2/9/1984,4117.80
2/10/1984,4089.20
2/13/1984,4046.60
2/14/1984,4008.60
2/15/1984,4085.70
2/16/1984,4081.90
2/17/1984,4070.50
2/20/1984,4121.60
2/21/1984,4174.50
2/22/1984,4201.50
2/23/1984,4266.30
2/24/1984,4225.80
2/27/1984,4198.00
2/28/1984,4251.90
2/29/1984,4220.10
3/1/1984,4239.00
3/2/1984,4271.60
3/5/1984,4350.20
3/6/1984,4301.80
3/7/1984,4312.90
3/8/1984,4257.00
3/9/1984,4310.90
3/12/1984,4218.60
3/13/1984,4208.30
3/14/1984,4281.80
3/15/1984,4192.70
3/16/1984,4225.00
3/19/1984,4207.40
3/20/1984,4239.60
3/21/1984,4230.90
3/22/1984,4210.10
3/23/1984,4152.50
3/26/1984,4180.70
3/27/1984,4143.30
3/28/1984,4135.80
3/29/1984,4180.40
3/30/1984,4169.10
4/2/1984,4180.90
4/3/1984,4084.60
4/4/1984,4072.50
4/5/1984,4081.40
4/6/1984,4047.40
4/9/1984,4077.50
4/10/1984,4107.50
4/11/1984,4099.50
4/12/1984,4127.00
4/13/1984,4103.00
4/16/1984,4127.30
4/17/1984,4106.20
4/18/1984,4118.80
4/19/1984,4168.90
4/20/1984,4168.90
4/23/1984,4168.90
4/24/1984,4186.50
4/25/1984,4143.50
4/26/1984,4171.60
4/27/1984,4109.10
4/30/1984,4094.20
5/1/1984,4083.40
5/2/1984,4106.40
5/3/1984,4108.70
5/4/1984,4166.80
5/7/1984,4166.80
5/8/1984,4074.70
5/9/1984,4080.00
5/10/1984,4048.80
5/11/1984,4100.60
5/14/1984,4051.60
5/15/1984,4101.30
5/16/1984,4109.60
5/17/1984,4136.10
5/18/1984,4134.10
5/21/1984,4189.70
5/22/1984,4179.60
5/23/1984,4185.90
5/24/1984,4116.10
5/25/1984,4211.30
5/28/1984,4211.30
5/29/1984,4239.90
5/30/1984,4234.20
5/31/1984,4218.30
6/1/1984,4297.50
6/4/1984,4336.40
6/5/1984,4322.10
6/6/1984,4295.50
6/7/1984,4295.20
6/8/1984,4239.70
6/11/1984,4223.90
6/12/1984,4124.50
6/13/1984,4109.50
6/14/1984,4127.50
6/15/1984,4115.90
6/18/1984,4082.10
6/19/1984,4078.10
6/20/1984,4095.70
6/21/1984,4095.90
6/22/1984,4137.10
6/25/1984,4107.00
6/26/1984,4118.10
6/27/1984,4132.50
6/28/1984,4139.70
6/29/1984,4178.20
7/2/1984,4107.00
7/3/1984,4181.60
7/4/1984,4152.40
7/5/1984,4099.60
7/6/1984,4025.60
7/9/1984,3779.30
7/10/1984,3902.80
7/11/1984,3759.80
7/12/1984,3831.20
7/13/1984,3838.00
7/16/1984,3981.50
7/17/1984,3951.40
7/18/1984,3931.00
7/19/1984,3972.90
7/20/1984,3935.50
7/23/1984,3837.40
7/24/1984,3839.80
7/25/1984,3831.90
7/26/1984,3942.20
7/27/1984,3882.80
7/30/1984,3860.20
7/31/1984,3919.90
8/1/1984,3875.30
8/2/1984,3914.90
8/3/1984,4004.00
8/6/1984,4092.40
8/7/1984,4016.40
8/8/1984,3931.20
8/9/1984,3946.60
8/10/1984,4047.70
8/13/1984,3962.00
8/14/1984,4002.20
8/15/1984,4074.60
8/16/1984,4019.90
8/17/1984,4042.00
8/20/1984,4046.20
8/21/1984,3985.70
8/22/1984,3976.90
8/23/1984,4046.30
8/24/1984,4048.60
8/27/1984,4048.60
8/28/1984,3994.40
8/29/1984,4005.20
8/30/1984,4036.10
8/31/1984,4007.90
9/3/1984,4012.00
9/4/1984,4005.50
9/5/1984,3973.80
9/6/1984,3986.70
9/7/1984,3990.80
9/10/1984,3952.90
9/11/1984,3978.40
9/12/1984,3988.50
9/13/1984,3950.20
9/14/1984,4002.90
9/17/1984,3963.70
9/18/1984,3972.50
9/19/1984,3999.70
9/20/1984,4080.30
9/21/1984,3940.70
9/24/1984,4108.50
9/25/1984,4111.60
9/26/1984,4078.30
9/27/1984,4094.60
9/28/1984,4140.00
10/1/1984,4061.20
10/2/1984,4090.80
10/3/1984,4091.10
10/4/1984,4082.00
10/5/1984,4140.30
10/8/1984,4101.90
10/9/1984,4080.00
10/10/1984,4001.20
10/11/1984,4045.30
10/12/1984,4033.70
10/15/1984,4085.80
10/16/1984,4090.70
10/17/1984,4092.70
10/18/1984,4097.80
10/19/1984,4097.60
10/22/1984,4083.10
10/23/1984,4071.90
10/24/1984,4064.20
10/25/1984,4036.50
10/26/1984,4070.50
10/29/1984,4055.20
10/30/1984,4031.40
10/31/1984,4017.00
11/1/1984,4042.70
11/2/1984,4036.90
11/5/1984,4049.30
11/6/1984,4162.50
11/7/1984,4115.80
11/8/1984,4135.80
11/9/1984,4120.50
11/12/1984,4066.60
11/13/1984,4181.70
11/14/1984,4146.40
11/15/1984,4137.80
11/16/1984,4152.60
11/19/1984,4119.30
11/20/1984,4155.20
11/21/1984,4185.70
11/22/1984,4162.80
11/23/1984,4144.10
11/26/1984,4113.00
11/27/1984,4037.10
11/28/1984,3997.10
11/29/1984,4036.10
11/30/1984,4016.00
12/3/1984,3994.30
12/4/1984,4005.60
12/5/1984,4041.20
12/6/1984,4013.20
12/7/1984,4046.00
12/10/1984,3972.40
12/11/1984,4001.60
12/12/1984,3979.60
12/13/1984,3998.40
12/14/1984,3930.90
12/17/1984,3864.90
12/18/1984,3766.20
12/19/1984,3798.20
12/20/1984,3721.70
12/21/1984,3774.40
12/24/1984,3758.20
12/25/1984,3758.20
12/26/1984,3758.20
12/27/1984,3835.50
12/28/1984,3787.70
12/31/1984,3825.90
1/1/1985,3825.90
1/2/1985,3787.10
1/3/1985,3718.90
1/4/1985,3759.60
1/7/1985,3741.20
1/8/1985,3820.70
1/9/1985,3742.20
1/10/1985,3853.40
1/11/1985,3845.60
1/14/1985,3790.10
1/15/1985,3804.10
1/16/1985,3818.70
1/17/1985,3859.90
1/18/1985,3883.30
1/21/1985,3891.10
1/22/1985,3864.50
1/23/1985,3842.40
1/24/1985,3815.80
1/25/1985,3805.50
1/28/1985,3789.60
1/29/1985,3830.10
1/30/1985,3793.70
1/31/1985,3834.80
2/1/1985,3861.20
2/4/1985,3839.40
2/5/1985,3844.70
2/6/1985,3863.20
2/7/1985,3843.10
2/8/1985,3861.50
2/11/1985,3871.40
2/12/1985,3933.20
2/13/1985,3919.80
2/14/1985,3918.80
2/15/1985,3908.10
2/18/1985,3917.60
2/19/1985,3923.50
2/20/1985,3943.70
2/21/1985,3942.30
2/22/1985,3918.60
2/25/1985,3855.70
2/26/1985,3740.10
2/27/1985,3702.40
2/28/1985,3783.10
3/1/1985,3751.80
3/4/1985,3790.90
3/5/1985,3784.50
3/6/1985,3687.20
3/7/1985,3783.30
3/8/1985,3758.40
3/11/1985,3730.80
3/12/1985,3697.40
3/13/1985,3767.70
3/14/1985,3782.80
3/15/1985,3756.10
3/18/1985,3742.60
3/19/1985,3878.10
3/20/1985,4181.50
3/21/1985,3828.90
3/22/1985,4042.70
3/25/1985,3937.00
3/26/1985,3988.50
3/27/1985,4016.10
3/28/1985,4080.40
3/29/1985,4001.60
4/1/1985,4022.70
4/2/1985,3965.60
4/3/1985,4009.20
4/4/1985,3960.80
4/5/1985,3960.80
4/8/1985,3960.80
4/9/1985,4084.00
4/10/1985,4046.80
4/11/1985,4012.50
4/12/1985,4053.60
4/15/1985,3989.50
4/16/1985,4049.80
4/17/1985,3983.90
4/18/1985,3883.40
4/19/1985,3932.40
4/22/1985,4024.50
4/23/1985,4062.10
4/24/1985,4045.30
4/25/1985,4049.40
4/26/1985,3962.70
4/29/1985,3978.40
4/30/1985,3994.60
5/1/1985,3938.20
5/2/1985,3933.10
5/3/1985,3934.20
5/6/1985,3934.20
5/7/1985,3880.00
5/8/1985,3941.60
5/9/1985,3875.70
5/10/1985,3890.50
5/13/1985,3864.00
5/14/1985,3983.90
5/15/1985,3985.70
5/16/1985,3978.00
5/17/1985,3943.90
5/20/1985,3961.40
5/21/1985,3893.90
5/22/1985,3935.90
5/23/1985,3903.60
5/24/1985,3917.30
5/27/1985,3917.30
5/28/1985,3919.10
5/29/1985,3836.30
5/30/1985,3898.40
5/31/1985,3857.00
6/3/1985,3927.40
6/4/1985,3966.60
6/5/1985,3937.00
6/6/1985,3892.80
6/7/1985,3903.50
6/10/1985,3891.60
6/11/1985,3921.50
6/12/1985,3907.50
6/13/1985,3907.40
6/14/1985,3912.40
6/17/1985,3936.70
6/18/1985,3948.30
6/19/1985,3996.30
6/20/1985,3944.60
6/21/1985,3851.60
6/24/1985,3876.00
6/25/1985,3901.90
6/26/1985,3872.00
6/27/1985,3887.00
6/28/1985,3874.70
7/1/1985,3847.10
7/2/1985,3774.70
7/3/1985,3790.20
7/4/1985,3801.20
7/5/1985,3804.30
7/8/1985,3777.70
7/9/1985,3779.30
7/10/1985,3803.10
7/11/1985,3755.70
7/12/1985,3757.50
7/15/1985,3798.20
7/16/1985,3850.60
7/17/1985,3816.50
7/18/1985,3791.00
7/19/1985,3799.20
7/22/1985,3791.50
7/23/1985,3809.40
7/24/1985,3790.90
7/25/1985,3755.30
7/26/1985,3756.00
7/29/1985,3831.60
7/30/1985,3828.60
7/31/1985,3901.30
8/1/1985,3868.80
8/2/1985,3843.50
8/5/1985,3860.90
8/6/1985,3861.90
8/7/1985,3856.90
8/8/1985,3840.80
8/9/1985,3843.10
8/12/1985,3836.10
8/13/1985,3871.10
8/14/1985,3877.80
8/15/1985,3913.80
8/16/1985,3983.60
8/19/1985,4019.20
8/20/1985,3980.90
8/21/1985,3985.70
8/22/1985,3939.90
8/23/1985,3925.50
8/26/1985,3925.50
8/27/1985,3972.30
8/28/1985,4019.00
8/29/1985,4011.90
8/30/1985,3974.00
9/2/1985,3986.90
9/3/1985,3963.20
9/4/1985,3981.70
9/5/1985,3944.50
9/6/1985,4121.50
9/9/1985,3914.80
9/10/1985,3937.90
9/11/1985,3978.50
9/12/1985,3894.60
9/13/1985,3854.90
9/16/1985,3875.40
9/17/1985,3886.90
9/18/1985,3867.90
9/19/1985,3880.90
9/20/1985,3849.90
9/23/1985,3785.60
9/24/1985,3867.90
9/25/1985,3853.50
9/26/1985,3859.80
9/27/1985,3906.90
9/30/1985,3826.20
10/1/1985,3835.70
10/2/1985,3823.20
10/3/1985,3829.20
10/4/1985,3936.00
10/7/1985,3871.70
10/8/1985,3947.50
10/9/1985,3902.90
10/10/1985,3910.00
10/11/1985,3908.40
10/14/1985,3904.90
10/15/1985,3949.20
10/16/1985,3922.00
10/17/1985,3877.50
10/18/1985,3900.10
10/21/1985,3890.40
10/22/1985,3909.70
10/23/1985,3898.20
10/24/1985,3943.50
10/25/1985,3934.00
10/28/1985,3911.10
10/29/1985,3913.70
10/30/1985,3904.10
10/31/1985,3899.90
11/1/1985,3865.30
11/4/1985,3860.30
11/5/1985,3912.20
11/6/1985,3907.00
11/7/1985,3939.50
11/8/1985,3889.90
11/11/1985,3886.30
11/12/1985,3910.10
11/13/1985,3908.70
11/14/1985,3922.20
11/15/1985,3894.90
11/18/1985,3912.40
11/19/1985,3889.70
11/20/1985,3909.40
11/21/1985,3902.20
11/22/1985,3932.60
11/25/1985,3926.40
11/26/1985,3958.90
11/27/1985,3898.30
11/28/1985,3882.60
11/29/1985,3861.20
12/2/1985,3825.60
12/3/1985,3878.60
12/4/1985,3881.30
12/5/1985,3880.90
12/6/1985,3881.50
12/9/1985,3819.20
12/10/1985,3875.60
12/11/1985,3877.70
12/12/1985,3796.30
12/13/1985,3845.60
12/16/1985,3855.10
12/17/1985,3849.20
12/18/1985,3895.30
12/19/1985,3865.70
12/20/1985,3933.50
12/23/1985,3915.70
12/24/1985,3981.50
12/25/1985,3981.50
12/26/1985,3981.50
12/27/1985,3916.80
12/30/1985,3931.10
12/31/1985,3920.60
1/1/1986,3920.60
1/2/1986,3932.80
1/3/1986,3955.90
1/6/1986,3940.10
1/7/1986,4013.40
1/8/1986,3993.30
1/9/1986,4009.20
1/10/1986,4134.80
1/13/1986,4106.70
1/14/1986,4167.70
1/15/1986,4233.50
1/16/1986,4442.70
1/17/1986,4147.10
1/20/1986,4302.30
1/21/1986,4421.90
1/22/1986,4417.80
1/23/1986,4354.80
1/24/1986,4368.60
1/27/1986,4365.70
1/28/1986,4354.00
1/29/1986,4350.10
1/30/1986,4376.50
1/31/1986,4329.00
2/3/1986,4255.80
2/4/1986,4254.30
2/5/1986,4164.90
2/6/1986,4190.60
2/7/1986,4190.90
2/10/1986,4206.30
2/11/1986,4186.90
2/12/1986,4175.60
2/13/1986,4154.20
2/14/1986,4187.20
2/17/1986,4152.40
2/18/1986,4136.10
2/19/1986,4165.80
2/20/1986,4116.40
2/21/1986,4088.50
2/24/1986,4161.90
2/25/1986,4269.70
2/26/1986,4185.20
2/27/1986,4078.50
2/28/1986,4172.40
3/3/1986,4072.80
3/4/1986,4094.90
3/5/1986,4211.20
3/6/1986,4219.30
3/7/1986,4133.90
3/10/1986,4122.10
3/11/1986,4153.60
3/12/1986,4219.30
3/13/1986,4306.20
3/14/1986,4221.30
3/17/1986,4263.30
3/18/1986,4266.30
3/19/1986,4236.70
3/20/1986,4285.00
3/21/1986,4260.50
3/24/1986,4234.10
3/25/1986,4319.50
3/26/1986,4205.80
3/27/1986,4172.50
3/28/1986,4172.50
3/31/1986,4172.50
4/1/1986,4123.30
4/2/1986,4145.40
4/3/1986,4189.70
4/4/1986,4200.10
4/7/1986,4169.30
4/8/1986,4252.00
4/9/1986,4219.20
4/10/1986,4231.60
4/11/1986,4184.10
4/14/1986,4219.60
4/15/1986,4264.30
4/16/1986,4177.60
4/17/1986,4167.40
4/18/1986,4192.90
4/21/1986,4194.40
4/22/1986,4260.10
4/23/1986,4254.70
4/24/1986,4226.20
4/25/1986,4217.10
4/28/1986,4102.60
4/29/1986,4192.80
4/30/1986,4206.10
5/1/1986,4249.10
5/2/1986,4194.80
5/5/1986,4194.80
5/6/1986,4186.90
5/7/1986,4212.20
5/8/1986,4224.50
5/9/1986,4268.10
5/12/1986,4220.70
5/13/1986,4266.90
5/14/1986,4204.40
5/15/1986,4235.80
5/16/1986,4258.40
5/19/1986,4247.50
5/20/1986,4231.10
5/21/1986,4227.10
5/22/1986,4302.50
5/23/1986,4218.20
5/26/1986,4218.20
5/27/1986,4294.70
5/28/1986,4342.70
5/29/1986,4319.60
5/30/1986,4364.70
6/2/1986,4322.50
6/3/1986,4331.90
6/4/1986,4325.70
6/5/1986,4302.10
6/6/1986,4282.60
6/9/1986,4278.20
6/10/1986,4314.20
6/11/1986,4318.40
6/12/1986,4347.80
6/13/1986,4284.40
6/16/1986,4189.70
6/17/1986,4239.60
6/18/1986,4280.10
6/19/1986,4280.20
6/20/1986,4371.80
6/23/1986,4273.90
6/24/1986,4261.70
6/25/1986,4304.20
6/26/1986,4298.90
6/27/1986,4295.20
6/30/1986,4276.40
7/1/1986,4240.90
7/2/1986,4242.00
7/3/1986,4217.30
7/4/1986,4242.00
7/7/1986,4246.80
7/8/1986,4312.10
7/9/1986,4328.50
7/10/1986,4347.60
7/11/1986,4372.30
7/14/1986,4322.20
7/15/1986,4308.40
7/16/1986,4292.80
7/17/1986,4343.30
7/18/1986,4368.40
7/21/1986,4408.70
7/22/1986,4441.40
7/23/1986,4342.20
7/24/1986,4336.40
7/25/1986,4395.60
7/28/1986,4386.90
7/29/1986,4402.90
7/30/1986,4438.10
7/31/1986,4468.90
8/1/1986,4542.40
8/4/1986,4512.50
8/5/1986,4501.00
8/6/1986,4544.50
8/7/1986,4562.20
8/8/1986,4511.90
8/11/1986,4801.00
8/12/1986,4808.10
8/13/1986,4880.50
8/14/1986,4794.60
8/15/1986,4603.90
8/18/1986,4737.70
8/19/1986,4694.30
8/20/1986,4749.50
8/21/1986,4854.20
8/22/1986,4868.70
8/25/1986,4868.70
8/26/1986,4775.00
8/27/1986,4732.80
8/28/1986,4818.10
8/29/1986,4778.80
9/1/1986,4875.50
9/2/1986,4934.90
9/3/1986,5053.10
9/4/1986,5047.30
9/5/1986,5277.40
9/8/1986,5252.90
9/9/1986,5166.10
9/10/1986,5250.60
9/11/1986,5110.30
9/12/1986,5259.70
9/15/1986,5173.00
9/16/1986,5293.80
9/17/1986,5220.40
9/18/1986,5293.60
9/19/1986,5435.20
9/22/1986,5531.60
9/23/1986,5518.50
9/24/1986,5517.80
9/25/1986,5510.80
9/26/1986,5432.30
9/29/1986,5442.10
9/30/1986,5376.90
10/1/1986,5416.50
10/2/1986,5520.60
10/3/1986,5535.80
10/6/1986,5571.30
10/7/1986,5584.60
10/8/1986,5609.50
10/9/1986,5583.60
10/10/1986,5540.10
10/13/1986,5479.50
10/14/1986,5413.70
10/15/1986,5357.50
10/16/1986,5443.10
10/17/1986,5511.10
10/20/1986,5401.30
10/21/1986,5419.90
10/22/1986,5457.60
10/23/1986,5462.60
10/24/1986,5320.80
10/27/1986,5300.30
10/28/1986,5276.00
10/29/1986,5238.90
10/30/1986,5284.70
10/31/1986,5187.40
11/3/1986,5238.20
11/4/1986,5261.70
11/5/1986,5242.80
11/6/1986,5276.60
11/7/1986,5291.90
11/10/1986,5307.90
11/11/1986,5269.30
11/12/1986,5331.10
11/13/1986,5323.40
11/14/1986,5338.10
11/17/1986,5110.60
11/18/1986,5105.50
11/19/1986,5176.00
11/20/1986,5099.90
11/21/1986,5063.70
11/24/1986,4962.30
11/25/1986,5111.90
11/26/1986,4997.70
11/27/1986,5008.20
11/28/1986,5069.30
12/1/1986,5129.40
12/2/1986,5103.80
12/3/1986,5096.90
12/4/1986,5101.00
12/5/1986,5100.70
12/8/1986,5074.00
12/9/1986,5071.30
12/10/1986,5133.50
12/11/1986,5109.50
12/12/1986,5135.90
12/15/1986,5155.50
12/16/1986,5176.90
12/17/1986,5143.10
12/18/1986,5103.90
12/19/1986,5178.70
12/22/1986,5138.10
12/23/1986,5043.40
12/24/1986,5092.20
12/25/1986,5092.20
12/26/1986,5092.20
12/29/1986,5034.00
12/30/1986,5069.70
12/31/1986,5061.00
1/1/1987,5061.00
1/2/1987,5423.70
1/5/1987,5145.40
1/6/1987,5212.60
1/7/1987,5224.50
1/8/1987,5220.70
1/9/1987,5212.30
1/12/1987,5283.80
1/13/1987,5317.90
1/14/1987,5341.70
1/15/1987,5391.40
1/16/1987,5159.00
1/19/1987,5411.60
1/20/1987,5405.50
1/21/1987,5284.60
1/22/1987,5318.00
1/23/1987,5340.60
1/26/1987,5327.90
1/27/1987,5262.40
1/28/1987,5290.40
1/29/1987,5293.00
1/30/1987,5264.70
2/2/1987,5241.90
2/3/1987,5256.40
2/4/1987,5233.70
2/5/1987,5219.00
2/6/1987,5284.90
2/9/1987,5264.20
2/10/1987,5194.60
2/11/1987,5248.50
2/12/1987,5237.50
2/13/1987,5222.50
2/16/1987,5235.50
2/17/1987,5148.30
2/18/1987,5066.10
2/19/1987,5113.80
2/20/1987,5172.70
2/23/1987,5223.30
2/24/1987,5190.90
2/25/1987,5289.30
2/26/1987,5248.10
2/27/1987,5202.40
3/2/1987,5143.60
3/3/1987,5239.80
3/4/1987,5323.70
3/5/1987,5276.20
3/6/1987,5220.30
3/9/1987,5202.80
3/10/1987,5234.80
3/11/1987,5250.70
3/12/1987,5284.30
3/13/1987,5264.70
3/16/1987,5245.40
3/17/1987,5218.80
3/18/1987,5179.90
3/19/1987,5189.30
3/20/1987,5246.80
3/23/1987,5212.60
3/24/1987,5243.80
3/25/1987,5297.70
3/26/1987,5265.70
3/27/1987,5196.20
3/30/1987,5358.90
3/31/1987,5419.50
4/1/1987,5401.70
4/2/1987,5386.20
4/3/1987,5318.20
4/6/1987,5416.30
4/7/1987,5359.00
4/8/1987,5399.10
4/9/1987,5381.60
4/10/1987,5358.10
4/13/1987,5479.30
4/14/1987,5645.70
4/15/1987,5665.70
4/16/1987,5480.60
4/17/1987,5480.60
4/20/1987,5480.60
4/21/1987,5743.00
4/22/1987,5702.80
4/23/1987,5735.10
4/24/1987,5824.00
4/27/1987,5871.40
4/28/1987,5773.70
4/29/1987,5670.50
4/30/1987,5734.50
5/1/1987,5763.40
5/4/1987,5763.40
5/5/1987,5750.20
5/6/1987,5676.60
5/7/1987,5713.00
5/8/1987,5752.90
5/11/1987,5749.60
5/12/1987,5820.60
5/13/1987,5818.40
5/14/1987,5796.00
5/15/1987,5891.60
5/18/1987,6070.20
5/19/1987,5927.30
5/20/1987,5993.60
5/21/1987,5923.80
5/22/1987,5881.80
5/25/1987,5881.80
5/26/1987,5771.80
5/27/1987,5814.20
5/28/1987,5811.50
5/29/1987,5758.30
6/1/1987,5640.10
6/2/1987,5775.50
6/3/1987,5778.50
6/4/1987,5808.10
6/5/1987,5790.90
6/8/1987,5793.30
6/9/1987,5722.80
6/10/1987,5793.70
6/11/1987,5802.80
6/12/1987,5828.00
6/15/1987,5787.20
6/16/1987,5829.70
6/17/1987,5779.20
6/18/1987,5809.50
6/19/1987,5889.40
6/22/1987,5631.20
6/23/1987,5680.90
6/24/1987,5611.40
6/25/1987,5667.60
6/26/1987,5806.40
6/29/1987,5758.80
6/30/1987,5727.80
7/1/1987,5726.90
7/2/1987,5744.60
7/3/1987,5734.70
7/6/1987,5665.10
7/7/1987,5710.40
7/8/1987,5747.80
7/9/1987,5771.90
7/10/1987,5764.80
7/13/1987,5741.70
7/14/1987,5818.80
7/15/1987,5816.00
7/16/1987,5863.10
7/17/1987,5910.00
7/20/1987,5910.70
7/21/1987,5923.90
7/22/1987,5956.00
7/23/1987,5893.60
7/24/1987,5852.60
7/27/1987,5881.70
7/28/1987,5936.30
7/29/1987,5958.40
7/30/1987,5966.10
7/31/1987,5938.20
8/3/1987,6089.60
8/4/1987,6271.80
8/5/1987,6141.00
8/6/1987,6137.00
8/7/1987,6089.90
8/10/1987,6015.60
8/11/1987,6032.60
8/12/1987,6041.00
8/13/1987,6054.20
8/14/1987,5971.30
8/17/1987,5826.50
8/18/1987,5888.30
8/19/1987,5922.10
8/20/1987,5919.90
8/21/1987,5957.40
8/24/1987,5962.50
8/25/1987,5982.60
8/26/1987,5957.70
8/27/1987,5941.20
8/28/1987,5870.50
8/31/1987,5870.50
9/1/1987,5855.60
9/2/1987,5959.00
9/3/1987,5932.20
9/4/1987,5991.20
9/7/1987,5919.40
9/8/1987,5858.00
9/9/1987,5931.40
9/10/1987,5934.00
9/11/1987,5991.10
9/14/1987,5871.10
9/15/1987,5943.20
9/16/1987,5939.80
9/17/1987,5950.70
9/18/1987,5922.00
9/21/1987,5933.80
9/22/1987,5980.00
9/23/1987,6000.80
9/24/1987,6041.80
9/25/1987,5988.20
9/28/1987,5931.40
9/29/1987,6003.40
9/30/1987,5954.30
10/1/1987,5972.90
10/2/1987,6011.60
10/5/1987,5903.00
10/6/1987,5964.70
10/7/1987,5976.40
10/8/1987,5959.50
10/9/1987,5879.60
10/12/1987,5976.10
10/13/1987,5996.60
10/14/1987,5980.30
10/15/1987,6061.10
10/16/1987,6047.20
10/19/1987,6211.10
10/20/1987,6059.30
10/21/1987,6064.40
10/22/1987,6126.90
10/23/1987,5966.20
10/26/1987,5979.00
10/27/1987,6108.90
10/28/1987,6148.90
10/29/1987,6142.50
10/30/1987,6078.50
11/2/1987,6031.50
11/3/1987,6017.60
11/4/1987,6034.50
11/5/1987,5850.00
11/6/1987,6030.50
11/9/1987,5861.50
11/10/1987,5898.20
11/11/1987,5981.10
11/12/1987,6076.30
11/13/1987,5979.40
11/16/1987,5989.00
11/17/1987,6025.30
11/18/1987,6007.60
11/19/1987,6005.00
11/20/1987,6021.40
11/23/1987,6057.60
11/24/1987,6174.70
11/25/1987,6159.20
11/26/1987,6175.10
11/27/1987,5984.20
11/30/1987,6230.40
12/1/1987,6278.60
12/2/1987,6315.10
12/3/1987,6336.90
12/4/1987,6383.50
12/7/1987,6166.20
12/8/1987,6298.60
